step,time_s,ax,ay,az,gx,gy,gz,mx,my,mz,ml_speed,gnss_valid,ref_pos_e,ref_pos_n,ref_pos_u,ref_vel_e,ref_vel_n,ref_vel_u,ref_heading,nav_state
87,8.700000000000001,5.956749808120861,-0.2880775237486078,8.463906656134798,-0.5890380135323278,-0.4019985568131748,-0.12573992577544288,-7.31,-35.5,0.88,10.998873985832835,1,22.66807654018099,24.427573252298647,0.0021318521238129096,-3.6421407133197725,6.173398027385831,-0.058790956836364525,46.113125584755046,GNSS_LOCKED
88,8.8,1.8724700550961402,0.5060545724859986,10.487315404450955,0.12694128011144776,0.33197675017031,-0.18263016933142928,-8.0,-34.87,0.38,11.105608566975286,1,22.287383892391052,25.042342557776507,0.0005360992802107122,-3.9729877415865458,6.204084060357164,-0.07493508685246808,47.41524798854229,GNSS_LOCKED
89,8.9,-1.28387759405085,-1.7227373188945265,8.690352223792907,-0.08712634572743244,-0.007296682108639103,-0.01943960674472047,-8.69,-34.69,-0.81,11.146037681301793,1,21.892722255208426,25.681870814570207,-0.0007183363003083129,-4.115723008621858,6.249185496780546,-0.21306181526143736,48.05098776298688,GNSS_LOCKED
90,9.0,2.8967174910935936,2.15495426751516,9.829727352867456,0.3174659900257831,0.2836692374279996,-0.007712905675980195,-8.75,-34.87,-1.56,11.146037681301793,1,21.48747313227614,26.316993086358156,-0.007738121761304832,-4.217803263115033,6.504795168064019,-0.199650850426094,48.65881606964875,GNSS_LOCKED
91,9.1,0.9893599016265943,1.5161062719309952,10.109947399332249,0.03222206232611608,-0.02446265097600381,0.03315836857684814,-8.69,-35.06,-1.37,11.077589438019972,1,21.07337046041995,26.96547981022434,-0.013823534026529395,-4.348198383667057,6.542387309739539,-0.1908870644352924,48.15006390288206,GNSS_LOCKED
92,9.200000000000001,7.937802314700771,1.7479215408800595,11.741488208896628,0.6693616608987744,0.8178488920642177,-0.10202978324080417,-7.87,-35.87,-1.87,11.484170249920247,1,20.637466490089757,27.625612408213364,-0.024622432940819873,-4.3424013810185755,6.8806571300604125,0.07326537222310002,49.9213230394475,GNSS_LOCKED
93,9.3,-0.8792737745063325,-1.7064886970029494,9.096382901816886,0.5923788569703409,0.6191331476451676,-0.1178209459370425,-8.06,-36.37,-1.62,11.64078712239487,1,20.209650610088207,28.311940771147526,-0.020030161573068368,-4.383986810213453,6.703069744305861,-0.060553372370467644,50.87786506372102,GNSS_LOCKED
94,9.4,5.560088501250598,2.148796959036662,8.703208396166076,0.22214780269546472,0.25279681322768005,-0.18286605748335666,-7.62,-36.31,-1.0,11.398669419211439,1,19.768163245362132,28.993982780471523,-0.020128579011336467,-4.339666835341871,7.018491266685615,-0.06743442661947424,52.12777352773563,GNSS_LOCKED
95,9.5,-0.8076282780114573,-3.644886342041112,10.347661872527455,0.4095867700845123,0.2255792408035765,-0.038992997963979495,-7.69,-35.75,-1.62,11.552185554163765,1,19.324332525154922,29.700159903247044,-0.02266368948326999,-4.445025992831361,6.79262337908364,-0.05644873121833398,52.20029860899344,GNSS_LOCKED
96,9.600000000000001,6.883932510180626,-1.1872038953709216,8.915520146693314,0.4002450180721572,0.13857639726980187,0.11126440413780443,-7.0,-36.81,-1.87,11.628698734759114,1,18.87022997990348,30.395029307623684,-0.025067547867765962,-4.275597003175897,7.023971744160229,-0.014128560380032512,51.38699842541052,GNSS_LOCKED
97,9.700000000000001,0.783060870004874,0.6553859646894388,10.263097267937946,0.2371396015457729,0.3759780093386465,-0.14768966068232636,-6.5,-36.44,-0.81,12.22335636115557,1,18.415749164765746,31.107831947015967,-0.0255829247858234,-4.590641185450614,7.064804194106159,-0.01545276490556469,52.27660243676565,GNSS_LOCKED
98,9.8,3.8269387031315434,0.7376272902261719,10.722724814299184,0.013119187155437752,0.13425405633945,-0.212369831390394,-6.31,-35.37,-1.19,12.25826828055662,1,17.95007581124642,31.825998627111126,-0.028077167483940856,-4.587794625352738,7.214065166200747,0.06579551424072663,53.46244589028003,GNSS_LOCKED
99,9.9,1.3527059300095738,-2.1525284611492705,9.456157410960294,0.22416070663299273,0.13165704279759616,0.058014917767668206,-6.44,-35.5,-1.19,12.275674982777057,1,17.482416023413148,32.56227874242802,-0.02561606721730495,-4.6035269258535365,7.200702497727686,0.0004993340095888429,52.71648050868297,GNSS_LOCKED
100,10.0,-1.5371246599503825,1.6362041914601413,8.931528038562085,0.14222949580535071,0.08957065335221788,-0.07233504393454493,-7.06,-35.94,-1.62,12.2649882431129,1,17.015595538077445,33.30302370839913,-0.022356748461622895,-4.830960421302471,7.315687901439447,-0.11690003262182737,53.18806446471832,GNSS_LOCKED
101,10.100000000000001,2.9518985671299567,1.618645060499072,10.438776828129726,0.16150585624981897,-0.008486689819913667,-0.10782010245271233,-6.94,-36.31,-1.69,12.346244297308425,1,16.53345485179406,34.04374699673225,-0.026694553238417226,-4.815187572296146,7.447081942476992,-0.026136753076300003,53.75261486141717,GNSS_LOCKED
102,10.200000000000001,-0.046825518249783545,-1.2439037083267686,9.818392353906598,-0.14170364705714297,-0.18453760044006706,-0.0049850210156842665,-7.25,-36.94,-2.12,10.973728149783216,1,16.047638274516686,34.81282756146924,-0.02710975862362366,-4.877348242845246,7.497589977375046,-0.05883628993018006,53.74986550174321,GNSS_LOCKED
103,10.3,3.72534510625644,-1.0391379369412153,10.385385165572858,-0.10776112380094835,-0.2547728240689482,0.1530143728970892,-8.37,-36.25,-2.31,10.973728149783216,1,15.554794492544863,35.56991180504917,-0.030541119967493105,-4.818288304329772,7.516147572900146,0.018212240325420008,52.71201445779767,GNSS_LOCKED
104,10.4,-1.0739266751169367,-1.1210083175716086,9.369032023555452,0.05940104044280996,-0.14029935860694634,0.08207646659543234,-8.75,-36.12,-2.19,10.874945173677926,1,15.063205449424611,36.34502053770618,-0.027764938721000682,-5.01035723319227,7.540046394489251,-0.08538033838778092,52.09621962512294,GNSS_LOCKED
105,10.5,1.255837471526416,-0.5411362539888767,8.870360998839283,-0.32412362769416214,-0.1771170456538833,-0.06658653098950555,-10.0,-36.81,-3.06,10.862968111959068,1,14.555063423633332,37.11824058349472,-0.02807287415765191,-5.104757836924376,7.625007498559696,-0.13705407265614025,52.314238570044665,GNSS_LOCKED
106,10.600000000000001,3.326348773833604,2.329737814741657,11.05543611619996,0.17232100100503278,0.28040323053213884,-0.16544636871132495,-9.19,-37.62,-2.69,11.177434278706508,1,14.041842756271974,37.89035473543248,-0.03386219996661939,-5.226565628215185,7.800309737778027,-0.011141230695721632,53.34468649391076,GNSS_LOCKED
107,10.700000000000001,0.25826974277509485,1.6667519571094844,10.663906664231387,0.047650513413913416,-0.027378096238880153,0.032793572811224365,-9.12,-38.31,-2.94,11.186132171124408,1,13.528657451843985,38.687648474806366,-0.03365316067192471,-5.317498369239456,7.920358138137003,-0.008734706857784161,53.65498462030387,GNSS_LOCKED
108,10.8,3.2919971375228645,1.5805127115795354,9.448049687902618,0.26010709095482587,0.30238205806228047,0.04306845942261649,-8.81,-39.75,-2.69,10.85974216675416,1,12.998636569863521,39.486316099825174,-0.032821247816513036,-5.329626411684848,8.041474635091696,-0.016475899142378122,53.48932402015498,GNSS_LOCKED
109,10.9,2.454752741613629,1.5281101415808798,9.070941729651782,-0.27105384285485273,-0.23575410055883625,-0.010424410933519914,-8.75,-39.37,-2.44,11.038799876591025,1,12.466193869029292,40.28930603307366,-0.030935913631266777,-5.366179959543674,8.060393876902358,-0.05707773320145923,53.52171120719599,GNSS_LOCKED
110,11.0,2.426875286942569,-3.2659512685572136,9.152186319292072,-0.03150842002402543,-0.17408708048064386,-0.022820339114820617,-8.25,-39.31,-1.5,11.020134186035566,1,11.923677648006786,41.11970134545903,-0.03205199315501584,-5.335253895573288,8.10218118272344,-0.07531990576571777,53.002446295106324,GNSS_LOCKED
111,11.100000000000001,-1.2380608916676272,0.8625893201114704,10.95781946709074,-0.22424065093943207,-0.14744283779081763,-0.02347722407889026,-8.25,-39.56,-0.81,11.191690866068228,1,11.3908474755316,41.948712873653186,-0.03304803837490518,-5.5681629250241595,8.1444921452046,-0.07612176250014835,52.81692839683854,GNSS_LOCKED
112,11.200000000000001,0.43600713130408647,-1.6656909453502795,9.086962590218477,-0.13062178595616677,-0.293210932729039,0.061372941609379505,-7.31,-38.94,-0.37,11.137916372648492,1,10.85399653109126,42.78038508248438,-0.03223742497797063,-5.448796877906434,8.13831458134616,-0.13457412321405632,51.148448845739146,GNSS_LOCKED
113,11.3,3.0772341673460724,-1.5730024039187305,9.578672706413128,0.07795816172492888,0.18527372239155124,-0.005240497271083527,-7.37,-38.25,0.06,10.866483707170804,1,10.308732058715803,43.61908480365894,-0.03613296555582245,-5.44926946799969,8.282617773883832,-0.0856327217313404,50.98959511589299,GNSS_LOCKED
114,11.4,1.7766612294878088,-2.0132473893102336,8.636376130940013,-0.05625602198908283,-0.382162074585885,-0.028620599891970543,-7.87,-36.5,-0.31,9.999340020301053,1,9.766402574184177,44.468461245141505,-0.0358408722712167,-5.433783209733887,8.349184589547118,-0.13673960590052442,50.2014174278272,GNSS_LOCKED
115,11.5,3.9101145814469995,-0.6018940389616396,9.539284772760377,0.1335711401805695,0.34028361412461366,0.062439190170546305,-7.87,-36.19,-0.69,10.222752857655458,1,9.209987435869245,45.319916990458694,-0.03993615207303168,-5.566490980154525,8.484798320131093,-0.07881126377148005,49.850338436593574,GNSS_LOCKED
116,11.600000000000001,0.5055474834931573,-1.3619993610022563,9.468391719957681,0.19506226092991016,-0.043930609164356794,0.027565665951690375,-8.5,-35.25,-0.5,10.175359495090067,1,8.65868251157559,46.19051818344752,-0.03942985246604263,-5.624110965131851,8.541183575113768,-0.1227617847450945,49.235416251763326,GNSS_LOCKED
117,11.700000000000001,4.20403067585432,0.24630570341360836,10.08923678565142,-0.2831328247591119,-0.11008138819539057,0.0006176705446805179,-7.94,-34.87,-0.5,10.175745676652063,1,8.108429744089216,47.068212133114194,-0.04359922628453029,-5.54704718735251,8.785033665384173,-0.033257260945830286,49.10066290157844,GNSS_LOCKED
118,11.8,-0.08599121387824185,-0.9690610994705818,9.57035054565028,0.4844827328004867,0.6362206911575353,-0.11962434435013622,-8.81,-33.81,-1.62,9.838977160612068,1,7.557573108767132,47.95963833548078,-0.040969021658199,-5.6670984182477095,8.757909819288914,-0.11037471463161401,50.12770681115345,GNSS_LOCKED
119,11.9,5.8183278869917086,-1.872014017922902,8.683849749169706,0.004753331203705759,-0.15101686397749825,0.038043036641015694,-8.44,-33.81,-1.44,9.458184481480467,1,6.992896680058104,48.842276220741816,-0.04434410864206162,-5.491753599786655,8.833473037866925,-0.058725321396257454,49.64250275178841,GNSS_LOCKED
120,12.0,2.139525325111484,-0.8710115047236077,10.15227846356894,0.34070686457799176,0.44559092370705905,0.0822192869059553,-7.5,-34.25,-2.06,8.0812435861867,1,6.4330173224795155,49.74552400392664,-0.04563072958361784,-5.652873500089365,8.930084082041434,-0.03394385542103416,49.148430740790836,GNSS_LOCKED
121,12.100000000000001,-3.036759364565895,-4.340161728990681,8.533845303725979,-0.2602750146311302,-0.5835203294025866,0.08988933158424157,-7.5,-34.62,-2.12,9.695311806150546,1,5.870048508166954,50.667442477594875,-0.040330267716640375,-5.722088882395788,8.824353882898862,-0.1915162273651629,47.31277648962402,GNSS_LOCKED
122,12.200000000000001,2.995941970383292,1.4097716349115954,8.924177372592645,-0.32576159513887276,-0.14705059816166682,-0.1697905318705172,-7.94,-34.62,-1.87,11.066584116325538,1,5.301218295084801,51.57821783795405,-0.043088527180844646,-5.790336173319588,9.142579984783552,-0.18444756732005133,48.10815494959308,GNSS_LOCKED
123,12.3,0.9012291576119158,-7.771485584619529,10.224051816844483,-0.38129119216411,-0.27130321382253625,-0.19584338882799932,-7.06,-34.62,-1.94,10.958802101478962,1,4.730670151148943,52.52985464310808,-0.049084467836403606,-5.626345813748663,9.07575894118372,-0.056157391246216465,46.60458606954663,GNSS_LOCKED
124,12.4,2.089057421590048,-0.5757596105146612,10.187634363786303,-0.2555658283222343,-0.4721506291977689,0.15958089090527494,-7.25,-35.37,-2.56,10.822825302354085,1,4.167548568017034,53.46824586037418,-0.04906835218760246,-5.7721337475227985,9.317319943338502,-0.044329295144713426,44.25351637283593,GNSS_LOCKED
125,12.5,7.309413867786475,-0.9416301278340888,9.363720078674177,-0.2893406240874242,-0.19185503716097232,-0.029865497964403555,-6.31,-36.25,-3.56,10.822825302354085,1,3.589593329606974,54.41440911121695,-0.05263055257332031,-5.7337831044220495,9.580830861794897,0.057098083128634805,43.81622491724451,GNSS_LOCKED
126,12.600000000000001,0.4640043633205808,1.0522584604965854,9.690454257315949,-0.42413969599964807,-0.470980910820828,0.06025429378649492,-6.0,-37.31,-2.19,10.822825302354085,1,3.0218291846254193,55.38025468591598,-0.04610832333038212,-5.959170683644858,9.6347856433283,-0.10248039653497672,42.75331127194068,GNSS_LOCKED
127,12.700000000000001,6.467040374968033,2.189193192284555,9.707933917440327,0.4178093345682037,0.5114269262545971,-0.14497516700955965,-5.94,-36.56,-1.62,10.884356766787675,1,2.4390515243977666,56.345977881933365,-0.05004630350681633,-5.984642745644442,9.889589598576114,-0.0428000703195828,45.746969057571356,GNSS_LOCKED
128,12.8,1.1034511357731196,-0.4662873605662796,9.82011714534695,-0.040218104879611805,0.04889224895264057,-0.061940794572281375,-6.0,-35.69,-0.94,10.822872576815389,1,1.85604456588503,57.33136645822196,-0.04831913720566884,-6.052598354602396,9.787795788094778,-0.10477754983458885,46.54811623003825,GNSS_LOCKED
129,12.9,6.784530503049173,1.826193266465165,7.3167255864022005,-0.4485849420061059,-0.5826246998133382,0.02168222711798937,-7.19,-36.25,-1.19,11.042117532467032,1,1.2625487131454487,58.30599110144105,-0.04917022230757448,-5.950139650557008,9.975911222905301,-0.13161649169235157,45.85648854794174,GNSS_LOCKED
130,13.0,-0.46827194320960275,-3.8851943509776645,9.168584203808892,0.3517079298901639,0.2732144345693432,0.14009719767122256,-7.94,-36.81,-3.0,11.308760859967249,1,0.6738549037511498,59.30975275626755,-0.0482143383473875,-6.067829202923049,9.765856492282518,-0.21765690170414853,45.38016195575373,GNSS_LOCKED
131,13.100000000000001,4.1877716601458035,1.7250696188596195,9.087753996591633,0.28788713069161853,0.34734503388181354,-0.07251432561769265,-7.94,-37.44,-1.94,11.142646176158074,1,0.08180156836430375,60.30996434980317,-0.051983432990338946,-6.099861670944106,10.104454049454139,-0.19616528389462415,47.472721453180355,GNSS_LOCKED
132,13.200000000000001,-4.880542776337014,-3.488325786377753,8.398089208649585,0.5840976847122018,0.6073902144320138,-0.18572135613891416,-7.62,-37.25,-2.44,11.259953527892657,1,-0.5077840764453657,61.32910696389633,-0.04786803653905685,-6.169386859663415,9.802291906653856,-0.4080502281510913,48.432077691166654,GNSS_LOCKED
133,13.3,0.3335583251550787,-0.16109954875783164,8.389146775394371,0.058375752204265725,0.0936352277075749,-0.16439594181954967,-7.69,-37.62,-2.56,11.491802873080749,1,-1.1045749674688763,62.337475035975544,-0.05344259373547005,-6.14470575760202,9.978975700006073,-0.40441065055344305,49.42754186034849,GNSS_LOCKED
134,13.4,-4.894003227219233,-3.6246515209575767,9.013382285445774,0.5665891394378915,0.6342275363119984,-0.14784393546791902,-7.62,-37.62,-2.37,11.100940936998928,1,-1.698456311672972,63.365846877792,-0.05634064257624636,-6.202199002003411,9.865613550005786,-0.4478679023113732,50.25095508523095,GNSS_LOCKED
135,13.5,3.5191490658990316,1.9553839235068844,10.212082452843434,0.15377981750946185,0.13901978060399225,-0.008799904975309412,-7.69,-36.94,-1.81,11.242530448702048,1,-2.30129198228929,64.37641509790066,-0.06761360539791966,-6.1419873512966685,10.185993819265379,-0.24836083535646142,50.31121204488108,GNSS_LOCKED
136,13.600000000000001,3.5164952217225296,-2.8852308115250165,9.780039591424428,0.500965870696166,0.5308740075431556,0.15061392536117568,-7.75,-36.75,-1.81,11.32638734549898,1,-2.9110541958976026,65.40577660587894,-0.0749297625105545,-6.012219350012619,10.180468981001594,-0.1250659450250981,49.27879334638573,GNSS_LOCKED
137,13.700000000000001,8.357972854899208,-0.5758304434006898,8.520349785497126,-0.07598739447565339,0.03590571162370815,0.26382176891529735,-7.87,-36.31,-2.44,11.458352362227439,1,-3.517799368279302,66.4256250532779,-0.08138036263019537,-5.80181898998295,10.371421971671458,-0.04988952120589228,48.03053741432998,GNSS_LOCKED
138,13.8,-0.870842827728842,0.46502940958265765,10.468450014573143,0.6366547650219605,0.6131309162573354,-0.14787102388322163,-8.69,-36.75,-2.75,11.931446888569264,1,-4.101090342419309,67.46205922172004,-0.07943575189485413,-6.018842499816248,10.250552869089026,-0.06065291337432575,48.98220295755702,GNSS_LOCKED
139,13.9,-3.275810472507032,-3.732310263746299,8.415461250778074,-0.45303208879470375,-0.47601550934727466,-0.0409167616407058,-8.25,-37.31,-2.37,11.155770628663161,1,-4.700658576949543,68.50335272793238,-0.07371494577836543,-6.0615931846095465,10.042272288750338,-0.20121144814410732,48.50987906072223,GNSS_LOCKED
140,14.0,1.681214098051899,0.15555593264913684,10.071209753963483,-0.03293822465314114,-0.007347986133687935,0.014410428740267751,-7.94,-37.25,-1.75,11.373338975991476,1,-5.301934965019976,69.52942016635484,-0.07741617549083364,-6.082259171688627,10.205848328022038,-0.1243135362937141,48.06947015242088,GNSS_LOCKED
141,14.100000000000001,-6.251661211601624,-3.92404388957947,10.229438771409198,-0.366153834316235,-0.8281799995712189,0.07904952830811263,-6.87,-36.0,-1.5,9.285538094727892,1,-5.89782943228009,70.57091208733729,-0.07362586982835193,-6.1943855426777965,9.9215070988404,-0.16566941637375368,45.74745351620401,GNSS_LOCKED
